Country Name	Country Code	Indicator Name	Indicator Code	"$1,960 "	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014
Guinea	GIN	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	0.114804877	0.169541827	0.178845866	0.185819195	0.183751222	0.179671185	0.182009583	0.180456947	0.1825807	0.179651167	0.187705017	0.190925082	0.193669469	0.185709099	0.193242275	0.193242592	0.202531906	0.205089299	0.204038602	0.212265973	0.213750432	0.215716034	0.20951583	0.198195779	0.198070095	0.19543806	0.190719449	0.184662295	0.18483921	0.181105185	0.166320537	0.161077346	0.156796627	0.152040084	0.165747451	0.163988773	0.167736278	0.170200413	0.176810242	0.182634526	0.186502517	0.191706204	0.197449478	0.202062483	0.204790633	0.188658482	0.191487708	0.19503142	0.212067121	0.214326136	0.2412015	0.251884294	0.22883261	0.199296674	0.207492621
"Gambia, The"	GMB	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	0.04983312	0.058401484	0.066929493	0.075399926	0.074352495	0.073182475	0.080854035	0.079269538	0.086178938	0.109387836	0.10657858	0.119525678	0.139094995	0.127258549	0.123318536	0.190010939	0.18457744	0.206004889	0.24540048	0.25066777	0.260901866	0.252123803	0.248913161	0.239659675	0.245825156	0.235418579	0.210475235	0.223451578	0.217484135	0.20392152	0.191987854	0.189240995	0.183402775	0.185466868	0.180374006	0.185719123	0.180556721	0.175521575	0.183200912	0.19325509	0.199448144	0.199153086	0.220912206	0.213922821	0.209756659	0.203129198	0.20658864	0.228723501	0.230836248	0.232603869	0.255713888	0.25617469	0.252317681	0.232722215	0.267684889
Guinea-Bissau	GNB	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	0.029744861	0.047056936	0.064030135	0.074885404	0.091111108	0.10114901	0.099637263	0.070784989	0.090942644	0.084016622	0.09787912	0.100983675	0.089018058	0.145461998	0.133528406	0.14602618	0.121585501	0.130505851	0.130217693	0.138820537	0.183154483	0.175582285	0.171752727	0.167440374	0.184003841	0.191603419	0.19894187	0.20596386	0.224027742	0.233703921	0.170258229	0.16971041	0.169065676	0.168432134	0.164654916	0.161240395	0.158188532	0.170959044	0.143634341	0.159200488	0.117983091	0.11861584	0.119065529	0.147101654	0.149358127	0.154026758	0.153151941	0.159770201	0.153530325	0.154659665	0.153196262	0.153925624	0.154457589	0.152655821	0.157241167
Equatorial Guinea	GNQ	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	0.0861732	0.084967194	0.083788415	0.096283543	0.094560096	0.10575495	0.090108401	0.087476145	0.097347629	0.143694507	0.119635254	0.218804903	0.300794641	0.104390775	0.190545827	0.239998922	0.24718669	0.252715089	0.284978629	0.25230494	0.229793401	0.257987951	0.252359635	0.198231974	0.238619759	0.183914003	0.214544816	0.253756667	0.264320476	0.283345165	0.154636567	0.324569247	0.346438961	0.210384395	0.067748491	0.254213453	0.216941254	0.531902041	0.291199687	0.789420244	0.740177399	4.837655253	7.472589574	8.663189901	7.199253053	6.222090617	6.003530598	5.78352809	5.18537847	5.08234968	4.919642857	6.162746281	4.925379817	4.764156915	4.733816529
Greece	GRC	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	1.128920482	1.169782628	1.20320119	1.445674897	1.553764446	1.991253557	2.165209851	2.249413986	2.553669959	2.903833843	2.748329714	3.149595925	3.552052128	4.17251217	4.041382514	4.29709731	4.670280089	5.049153465	5.09882429	5.37207897	5.333642555	5.213292152	5.326966418	5.640921404	5.765561878	6.100162266	5.93248835	6.346832663	6.773932665	7.352537262	7.284521642	7.176639815	7.260257729	7.238006236	7.410792356	7.458879643	7.563654136	7.852506913	8.185367878	8.050452819	8.47843382	8.636014274	8.591970187	8.760745127	8.867967195	8.980839448	8.827796219	8.892293442	8.662824281	8.277892345	7.540183868	7.189762915	7.247007359	6.33661459	6.180337268
Grenada	GRD	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	0.24482302	0.200909489	0.277727887	0.157129084	0.233899602	0.232626003	0.309206851	0.386158528	0.425190791	0.503485351	0.466015716	0.506142167	0.507494624	0.587471964	0.393657678	0.515652042	0.5213535	0.52859709	0.576358717	0.538241803	0.535599124	0.64779402	0.669656573	0.649466062	0.633275429	0.623976538	0.659117462	0.737975448	0.972262446	1.059946939	1.104483658	1.140543679	1.207267639	1.230975027	1.438690207	1.499645903	1.527977301	1.668103875	1.737417209	1.915882968	1.876460111	1.908226885	2.011283056	2.113338217	2.000389651	2.101555139	2.237296507	2.301034889	2.434552102	2.426008668	2.487241705	2.408022841	2.572577052	2.873797317	2.275498308
Greenland	GRL	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	6.882676923	8.70504451	7.543542857	9.066758242	8.387287234	8.793316327	9.597580247	9.977040573	12.50497696	9.065412027	8.219137931	9.94440678	11.46412008	11.37518367	11.26028283	10.20254032	4.426961771	14.62346154	7.974979675	11.53330645	11.24936255	10.35388235	10.03974757	6.968003839	10.78529412	9.581071429	6.100242991	4.338040665	9.970492701	8.554122966	9.958938849	9.844738739	8.686745027	9.034637681	9.051873874	9.003207885	9.249499106	9.298464286	9.412620321	9.608716578	9.461120996	9.566086957	9.522319772	9.366951467	10.24499657	10.69152542	11.04479163	11.28207939	11.71815083	10.2217389	11.66377295	12.44034101	10.00501672	9.803250536	8.989181988
Guatemala	GTM	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	0.319608136	0.324742058	0.309673363	0.331150406	0.374409898	0.405878495	0.347450995	0.384421102	0.403178318	0.417321195	0.408981513	0.422494672	0.45609399	0.481161858	0.489619151	0.547736398	0.501772029	0.563693885	0.595485719	0.660521281	0.619267576	0.531400305	0.473775147	0.405135437	0.425382919	0.427665211	0.438461504	0.462242514	0.466535483	0.469189815	0.549031916	0.532846371	0.619819718	0.569308416	0.67231177	0.688410969	0.62479024	0.697858139	0.786197352	0.784138563	0.851067438	0.891154224	0.90887707	0.866258954	0.908087138	0.959869359	0.944052806	0.921548718	0.816060283	0.827854974	0.797292859	0.791834915	0.784016181	0.87418049	1.150977994
Guam	GUM	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC																																																							
Guyana	GUY	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	1.154316313	1.250805228	1.118937463	0.989528972	1.017581074	1.65385937	1.776879888	1.958638557	1.939996735	1.965937233	2.242021239	2.101494499	2.16378742	2.471741954	2.107222771	2.448465558	2.32439156	2.491403733	2.671237786	1.960447225	2.293775708	2.303215168	1.797719284	1.600594648	1.811695792	1.841984074	1.367104057	1.728196212	1.870791269	1.588435826	1.524403714	1.497762294	1.396935576	1.387016844	1.827837572	1.921910281	1.992670579	2.092645725	2.186792831	2.223665988	2.137011633	2.12046186	2.102022386	2.082588843	2.16609282	1.914204217	1.721961417	2.088790951	2.088229619	2.099803807	2.303675813	2.379070885	2.648880414	2.554048974	2.632347952
High income	HIC	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	7.381299037	7.432853968	7.678045286	7.996966411	8.304900716	8.570526913	8.851045869	9.148769904	9.54834146	10.05780327	10.82677178	10.93658474	11.36218165	11.84257334	11.44840983	10.97479559	11.47692395	11.62040008	11.82168024	12.04200924	11.69168701	11.12246152	10.62685108	10.5247011	10.73041155	10.76742413	10.73045392	10.95538618	11.27630193	11.47178216	11.14567583	11.19816785	11.25503456	11.32146054	11.38888331	11.37184888	11.6065987	11.61536314	11.5418612	11.6360541	11.9348937	11.81309501	11.79888063	11.9022751	12.037656	11.97119362	11.91169817	11.88297064	11.65239601	10.96010248	11.26903541	11.02889626	10.85609938	10.77242755	10.71038322
"Hong Kong SAR, China"	HKG	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	0.960982311	1.064878003	1.115011194	1.242378614	1.20538264	1.336178604	1.42340092	1.627238638	1.631620691	2.008171019	2.122025006	2.264397202	2.251635464	2.191589259	2.439194116	2.469816882	2.768511952	3.104833868	3.375132726	3.222395683	3.291036717	3.605876259	3.742575933	3.931746272	4.139887364	4.217970749	4.651619303	5.066314846	5.238943777	5.337148183	4.791623806	4.979010779	5.705486596	5.925240637	5.183281473	5.112034242	4.525415896	4.731448847	5.975399392	6.465887081	6.067468267	5.65317561	5.877226465	6.441820883	6.148515958	6.439263195	6.133325021	6.321536226	6.320723648	6.044701985	5.791126534	6.193079501	6.073287646	6.269078968	6.393600526
Honduras	HND	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	0.30219014	0.351585832	0.324911906	0.320925589	0.316835413	0.320431285	0.334080529	0.352480721	0.478293078	0.446293616	0.511581689	0.475718919	0.53310644	0.508860577	0.50942975	0.529130002	0.547034318	0.59716091	0.592767887	0.541825206	0.559278697	0.480497968	0.451030863	0.496653105	0.478355729	0.445399631	0.4190707	0.478781339	0.535579054	0.566715904	0.523188172	0.529203516	0.586263176	0.527757346	0.600971613	0.679567585	0.674925343	0.689742808	0.750926433	0.745833911	0.771138223	0.853598376	0.887475982	0.962390428	1.022605017	1.024491994	0.929221554	1.13892448	1.101591737	0.979841745	0.973269197	1.072227358	1.05625722	1.047014219	1.07522179
Heavily indebted poor countries (HIPC)	HPC	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	0.121564325	0.125093199	0.122362663	0.126312134	0.134079351	0.152796795	0.155431415	0.165120604	0.179946646	0.196265329	0.207286746	0.21685461	0.216512922	0.226201305	0.224975372	0.218679852	0.207403481	0.209172394	0.212006924	0.209770275	0.220937372	0.211342061	0.21051313	0.206473295	0.194942836	0.202196668	0.173975553	0.187960506	0.198087703	0.203867398	0.169466571	0.157572139	0.158455875	0.159043849	0.159507752	0.170772953	0.17389876	0.174699811	0.165523206	0.161359232	0.162257814	0.163942515	0.170391156	0.175683411	0.184718896	0.183977821	0.192717356	0.200496028	0.203015919	0.20326954	0.221203409	0.232659952	0.240601121	0.254597359	0.26534215
Croatia	HRV	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC																																	3.672742506	3.610098276	3.546343871	3.637940458	3.773076992	4.1354007	4.477634303	4.390093105	4.369579304	4.593660811	4.836475676	5.176746847	5.040782609	5.086084421	5.091679054	5.371543282	5.094677245	4.778855554	4.566131051	4.627629816	4.21645564	4.123953137	3.973804906
Haiti	HTI	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	0.073981955	0.075323252	0.075662887	0.060763257	0.071822273	0.071260015	0.069847876	0.05856602	0.058229019	0.068227566	0.081771984	0.084155426	0.080460201	0.085009909	0.093710033	0.094165444	0.128808026	0.132498686	0.138591911	0.135710726	0.132142146	0.131714441	0.138545425	0.146759587	0.146319689	0.147617515	0.129207881	0.136882346	0.150160098	0.149182899	0.139971058	0.137701251	0.123110746	0.088136104	0.039178826	0.115358616	0.129820742	0.168614307	0.149193502	0.15838386	0.159990525	0.1805538	0.206703021	0.193224637	0.217948811	0.224056081	0.22447544	0.25017388	0.247110854	0.230376834	0.212694146	0.218681438	0.224883835	0.23059851	0.270538586
Hungary	HUN	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	4.544465241	4.883326797	5.02503803	5.579045568	6.166240754	6.04003721	6.065040728	5.758242269	5.962915575	6.06091396	6.77148766	6.682458042	6.677025672	7.004242405	7.071735479	7.152381214	7.54942716	7.814048438	8.253547228	8.055706328	8.109349235	8.08620576	8.114608938	8.338813278	8.516383853	8.085937427	7.85827798	7.956129524	7.38591771	7.259329314	6.713650623	6.418858426	5.824428958	5.978002173	5.692996711	5.844711547	6.019061436	5.916811704	5.762720948	5.743606612	5.467296695	5.592875675	5.518941473	5.82981044	5.684910755	5.751848927	5.698187039	5.572459521	5.463501182	4.840111448	5.022311649	4.797900003	4.494128944	4.259659831	4.265574976
IBRD only	IBD	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	1.3327669	1.173790202	1.115908202	1.125756764	1.154925839	1.211400778	1.26817034	1.225100168	1.304669705	1.410223085	1.562235392	1.650771479	1.703146414	1.769295461	1.784077911	1.892232518	1.972847638	2.066439547	2.184069461	2.221233375	2.200077195	2.141129387	2.222391303	2.257565103	2.320860837	2.41613842	2.473038931	2.560323215	2.633234503	2.663567382	2.594811441	2.6499553	2.695644852	2.672921817	2.612817537	2.678478476	2.71602361	2.677616517	2.604920894	2.616393702	2.636762693	2.658677956	2.735797821	2.960963611	3.162068603	3.340744077	3.528921043	3.664981481	3.857788845	3.912898281	4.12149214	4.409179593	4.522604103	4.500871037	4.508560406
IDA & IBRD total	IBT	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	1.150834956	1.015345563	0.967697221	0.9772002	1.00406911	1.055140081	1.103503169	1.06780536	1.138395896	1.227030181	1.358513745	1.437678734	1.481139378	1.541489495	1.559729964	1.639924088	1.708554885	1.781817394	1.8758812	1.916912425	1.898162054	1.847527616	1.910299446	1.935581195	1.988966797	2.065147356	2.108049758	2.174904451	2.237303295	2.246889359	2.184627343	2.225192422	2.260441721	2.235305362	2.177732173	2.223031712	2.252014365	2.215219366	2.154913011	2.160580069	2.178353399	2.192363913	2.248006772	2.422656599	2.57602115	2.706643591	2.846972754	2.949095394	3.089466525	3.115919019	3.271113157	3.484747291	3.560061852	3.53539851	3.529660613
IDA total	IDA	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	0.222462419	0.221762562	0.234403367	0.244919067	0.264608927	0.292247916	0.301402997	0.305008334	0.335437746	0.344064467	0.378869306	0.415777622	0.418678493	0.455254695	0.495573848	0.447733883	0.468753473	0.456817278	0.452995195	0.526406568	0.531723825	0.531262306	0.522286409	0.515749645	0.53942832	0.546263101	0.54281776	0.536422163	0.570411338	0.507882282	0.490587432	0.490090484	0.503578793	0.489471721	0.462349959	0.448284333	0.465184268	0.455013661	0.461514451	0.465022818	0.494096652	0.500432103	0.500568776	0.518765907	0.529728927	0.52064105	0.526091633	0.544347889	0.541702835	0.506682532	0.523641434	0.536908204	0.529591478	0.534503758	0.525891424
IDA blend	IDB	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	0.372340032	0.386077032	0.413816268	0.458770224	0.492919206	0.55548129	0.575807676	0.572154462	0.542369429	0.597328081	0.715250361	0.8231296	0.860796467	0.957743216	1.095996993	0.925960173	0.998030339	0.931090907	0.913375311	1.105207389	1.120828741	1.100385103	1.085787661	1.047426056	1.09654145	1.121229557	1.124924602	1.053034598	1.145988463	0.976057239	0.935139054	0.931934944	0.984743753	0.964680211	0.900011186	0.854296548	0.892172313	0.863254024	0.872048848	0.876105221	0.963794692	0.974056011	0.998706122	1.0036976	1.021554388	0.999547492	0.994749566	1.007746111	0.988996369	0.890379578	0.907667614	0.939870757	0.937521858	0.930803298	0.880445467
Indonesia	IDN	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	0.243805283	0.288719865	0.248446982	0.239681359	0.229361133	0.246138802	0.226991953	0.231915478	0.25350528	0.298673299	0.311951858	0.330621467	0.358007991	0.395470253	0.402156671	0.412805028	0.461238965	0.600297761	0.66778019	0.660145704	0.642649545	0.663407124	0.682224213	0.664097632	0.694402068	0.734768041	0.722917275	0.718414523	0.755209458	0.734806355	0.824341653	0.973538	1.078874707	1.145229554	1.141628552	1.14207743	1.266992998	1.373878882	1.041245921	1.159992484	1.245241613	1.374818345	1.410233797	1.436404464	1.509898209	1.508480596	1.50157677	1.611855395	1.763895139	1.865165403	1.767907879	2.456844744	2.559750233	1.945094474	1.819363319
IDA only	IDX	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	0.137666614	0.132401933	0.13809647	0.13574266	0.147555998	0.159350908	0.163427589	0.168900981	0.2143288	0.206365777	0.208275261	0.215822205	0.206535501	0.217439458	0.219488057	0.217914355	0.218554988	0.225512046	0.226188462	0.248148985	0.248494858	0.253871242	0.247673441	0.25206721	0.262781162	0.262084211	0.256432776	0.272309958	0.280596362	0.264307004	0.25778959	0.258362536	0.256796231	0.246162548	0.238831147	0.241439353	0.247994967	0.247694731	0.253309076	0.256897407	0.256610247	0.261527997	0.249832059	0.275410518	0.283473308	0.281287478	0.292215378	0.313351177	0.318837216	0.315627497	0.332242203	0.335718672	0.325675765	0.336241561	0.348440393
Isle of Man	IMN	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC																																																							
India	IND	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	0.268269551	0.284413565	0.306651555	0.32266942	0.309030714	0.333476589	0.338014194	0.331937527	0.353486004	0.35221154	0.352512006	0.363581819	0.375983444	0.378281792	0.382164002	0.405924503	0.414906217	0.428989682	0.42538707	0.436017668	0.450665384	0.475150142	0.479042022	0.506954362	0.507846102	0.545851321	0.572550746	0.598047761	0.632199768	0.679371884	0.7115628	0.741158963	0.771602203	0.783172984	0.811640203	0.844952257	0.901348777	0.92007238	0.921501664	0.962521771	0.979870442	0.97169808	0.967381128	0.992391683	1.025027608	1.068563218	1.121981504	1.19320986	1.310097833	1.431844254	1.397008906	1.47668635	1.598098637	1.591437853	1.730000432
Not classified	INX	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC																																																							
Ireland	IRL	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	3.952726791	4.377964877	4.626338041	4.718965523	4.964723099	4.772847809	5.231136458	5.655047288	6.112609971	6.313294461	6.564577902	7.518940192	7.261912179	7.407792738	7.427501195	6.914247464	6.885427958	7.180491439	7.080434952	8.118213561	7.693307548	7.541085143	7.329160881	7.323345582	7.22723581	7.553554723	8.058782831	8.530299088	8.465951139	8.549696683	8.883722816	8.884672638	8.721211602	8.74130132	9.100127396	9.135896261	9.596172382	9.911617342	10.3845933	10.69399161	10.83474264	11.38823116	11.04125081	10.6811767	10.75163663	10.4661517	10.0993731	10.14752888	9.577641293	8.889010942	8.783613934	7.77982216	7.738155591	7.538110297	7.313939808
"Iran, Islamic Rep."	IRN	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	1.706877462	1.625488236	1.623743029	1.745819417	1.956591397	2.154490332	2.503896989	2.581574162	3.04831124	2.993534831	3.222030784	3.473981386	3.528449642	4.193447792	4.527580658	4.257479632	4.642963903	4.710327476	4.516489415	4.403137424	3.126624137	2.807216606	3.295046941	3.431908197	3.313021713	3.395847875	3.012775829	3.1168168	3.318190454	3.490594886	3.743163403	3.963387475	3.921487709	4.021184357	4.440852037	4.505806723	4.482709433	4.294228785	4.827939521	5.876485145	5.628712148	5.938288818	5.909686786	6.080819732	6.42136251	6.657136594	7.150837088	7.209721709	7.434674547	7.522002539	7.684728662	7.802934624	8.001696245	8.003808763	8.283020787
Iraq	IRQ	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	1.133839367	1.166517108	1.176903642	1.190893195	1.11740983	2.305941539	3.202365023	2.055755167	2.129158414	2.360357896	2.410655473	2.814277495	2.787998598	2.798343026	2.735264475	2.837670542	4.043731907	3.507819731	3.290836819	3.997029748	3.336821218	2.286892003	2.12096285	2.613634188	2.644108076	2.86812584	2.996394977	3.246244525	4.079287491	4.298777889	2.730149885	2.543826227	3.202483538	3.33275666	3.640010259	3.679087549	3.334021287	3.175784641	3.26142842	3.159516178	3.074219493	3.519022191	3.498892732	3.55544505	4.335058404	4.203243314	3.565996058	2.189316732	3.19974579	3.497152936	3.647128775	4.235645492	4.659523902	4.884622664	4.811839686
Iceland	ISL	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	6.913193297	6.103849097	6.57485552	7.031677377	6.927178635	7.265879991	7.650130388	7.269387324	7.916823831	6.220785862	6.798114832	7.152587604	7.101254202	8.255702558	8.093643853	7.418820162	7.745282847	8.597153278	8.612332634	8.804633752	8.181464727	7.596047756	6.8366202	6.530059879	7.578628956	6.744466767	7.343650794	7.532101733	7.400368383	7.526825969	7.842665191	6.856146503	6.967183412	7.49459854	7.553975062	7.280037238	8.222645733	7.763336874	7.667265104	7.456127132	7.693782116	7.373427894	7.550227286	7.485457013	7.683682902	7.513584557	7.568614994	7.414833454	6.677481144	6.447492771	6.168528586	5.896828979	5.613991818	5.866946294	6.059657407
Israel	ISR	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	3.059851846	3.235686957	3.463899695	3.451203447	3.696632323	5.050530628	5.172018258	4.933417486	4.926836247	5.150624609	5.57448117	5.294388074	5.379353875	5.890915802	5.758395321	5.686768741	5.550839513	5.506082203	5.739004065	5.551834126	5.453220474	5.362384985	5.97399876	5.831467966	5.709022602	5.875169856	6.193553617	6.268060426	6.765210491	7.028822488	7.788833906	7.426619721	8.352571345	8.567717924	8.964758844	9.215445446	9.328559382	9.575293523	9.562081728	9.092962612	9.581779456	9.876810219	9.103871689	9.400877468	8.667993097	8.218088772	8.856488368	8.78433448	9.340093039	8.612472881	9.035223254	8.901888279	9.547967764	8.321785471	7.863181348
Italy	ITA	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	2.178444772	2.46455581	2.878496387	3.215100133	3.405053435	3.641502446	4.079440621	4.431482557	4.686612774	5.043311221	5.513392312	5.762318227	6.049321454	6.471435784	6.521514722	6.174325442	6.592316217	6.365348831	6.646489957	6.880001916	6.892484981	6.690421638	6.537992115	6.388587127	6.498251684	6.575619372	6.47489765	6.778406129	6.883012515	7.215357675	7.361704582	7.468379928	7.404168932	7.248012993	7.16667249	7.573033273	7.48906561	7.566965198	7.734648761	7.765755082	7.912673166	7.904432663	7.932323042	8.17175128	8.216487201	8.166090128	8.072145596	7.917347216	7.60176497	6.795651486	6.83837457	6.702557614	6.205413858	5.732941879	5.270866786
Jamaica	JAM	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	0.903095467	1.290598047	1.264445041	1.407904802	2.350035192	1.703769247	1.977414586	2.145617127	2.127126865	2.309950611	2.663167644	3.021782905	3.250369025	4.219464585	3.804585407	4.0382017	3.543727875	3.579688042	4.331094135	4.002820851	3.907655643	3.374013177	2.782247072	2.83693955	2.228202293	2.157577188	1.926878292	2.262515661	1.892074648	2.794737345	3.106957969	3.173769248	3.129507147	3.216457287	3.261275447	3.617228782	3.787239856	3.916736991	3.721250211	3.786851555	3.879738293	3.965603802	3.799716633	3.932630319	3.910532081	3.825089911	4.164812687	3.47744866	3.658953981	2.760631465	2.590268386	2.777310635	2.626668783	2.837874022	2.59321537
Jordan	JOR	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	0.798493334	1.006172135	1.038652792	1.163736465	1.128605786	1.213420323	1.251490355	1.02758473	1.005891976	1.089695452	0.906663106	0.917457884	1.019469874	1.132729003	1.112080657	1.208753814	1.392376852	1.454239282	1.629526885	1.65039756	1.990700474	2.382394635	2.458306735	2.760419424	3.004366954	2.949063272	3.082116362	3.089130882	2.863547262	2.719718246	2.921791718	2.610469935	3.091104577	2.888482947	3.101467645	2.964614827	3.008163901	2.983826018	2.95121382	2.905141459	3.03886889	3.081321549	3.19367817	3.237042722	3.475823105	3.68553936	3.559335058	3.557940164	3.289654786	3.209444026	2.948961557	2.860523571	3.058367062	2.898831801	3.002514727
Japan	JPN	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	2.516537519	2.981979388	3.059736351	3.359320776	3.673035072	3.912905535	4.206264706	4.863557846	5.566593157	6.338523165	7.368088744	7.545561028	7.961462468	8.472958752	8.313879441	7.77267069	8.059719431	8.213496439	7.866857247	8.24734789	8.114017015	7.901592054	7.599902312	7.411085746	7.833248279	7.580675398	7.53411367	7.418518417	8.066694192	8.329948098	8.873292835	8.871630055	9.046579237	8.912179795	9.389452085	9.434444176	9.579507892	9.525758078	9.160044153	9.448842945	9.622351624	9.464308709	9.573130135	9.725282059	9.909203497	9.698882518	9.632048618	9.782963899	9.449533972	8.620816388	9.148316038	9.317426666	9.63862829	9.780815065	9.538706103
Kazakhstan	KAZ	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC																																	15.9402826	13.32616034	12.42504128	10.69613331	9.08564399	8.442824802	8.447971111	7.803452018	7.934854181	8.873851074	9.000333671	9.538517359	11.52689249	11.7071662	12.58362425	14.35971247	14.85305787	13.25676292	15.22798733	15.64629686	14.46941789	15.42931652	14.36316974
Kenya	KEN	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	0.299496881	0.287257304	0.30427402	0.320662066	0.307305299	0.25964946	0.27327506	0.266146365	0.268506686	0.28815788	0.274067913	0.316133869	0.320474365	0.312854693	0.380874308	0.368966849	0.329321746	0.348065186	0.353012406	0.321682028	0.380922848	0.38619008	0.267307082	0.255532308	0.228101477	0.191829059	0.204235801	0.244995459	0.218965992	0.229420181	0.248827871	0.200186951	0.22195351	0.246468467	0.246966852	0.276233966	0.331424476	0.2854661	0.337139584	0.332422419	0.331249189	0.289874858	0.239910545	0.197903469	0.217354469	0.237527091	0.258407753	0.258132923	0.261618018	0.306941208	0.294423102	0.316754325	0.286745421	0.297438082	0.310415314
Kyrgyz Republic	KGZ	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC																																	2.484243478	1.908720305	1.379053842	0.993058723	1.230414614	1.194640576	1.248733068	0.965159491	0.946245305	0.787517745	0.993404532	1.078294172	1.150808862	1.083209042	1.055464127	1.258434439	1.440269803	1.261546635	1.171873015	1.388440866	1.806948388	1.720789566	1.646395339
Cambodia	KHM	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	0.041012378	0.048701732	0.051094865	0.062858652	0.053861886	0.062371689	0.071282108	0.06253073	0.072488284	0.195632069	0.167757755	0.034934823	0.016074186	0.017233797	0.009737866	0.009749298	0.009906964	0.010194211	0.007380852	0.004334052	0.042740799	0.044559188	0.048765405	0.05115624	0.055157528	0.054199299	0.054367044	0.053241951	0.053480176	0.051908518	0.140577279	0.140568039	0.140254164	0.139053748	0.143261962	0.1455984	0.147277486	0.136345287	0.168208993	0.15953358	0.162644456	0.18153944	0.174719537	0.185159888	0.18723252	0.209184397	0.222613711	0.253373751	0.28082695	0.330259355	0.350330567	0.358177248	0.369259354	0.372980821	0.437759998
Kiribati	KIR	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC		0.173557044	0.254052931	0.413294863	0.403632361	0.236820012	0.23180008	0.454239528	0.668239248	0.218733845	0.42991129	0.563882749	0.485934424	0.684090739	0.606895918	0.59821639	0.589581435	0.38729097	0.381568451	0.438741326	0.49437975	0.487851928	0.421355877	0.35620386	0.350545686	0.343765136	0.27984676	0.327113781	0.31841732	0.310499577	0.303844667	0.2985346	0.34331073	0.387432481	0.382621852	0.37740898	0.418251866	0.32012621	0.359730227	0.353590627	0.34755823	0.298970393	0.461822928	0.453760054	0.486006494	0.675212564	0.739157649	0.533043993	0.558766761	0.401091799	0.607284807	0.595656245	0.584722313	0.574367715	0.564368357
St. Kitts and Nevis	KNA	CO2 emissions (metric tons per capita)	EN.ATM.CO2E.PC	0.214884266	0.429785322	0.28779971	0.362889659	0.3672141	0.447067908	0.454981596	0.464373153	0.711240895	0.563732595	0.571883703	0.659310035	0.66182376	0.661973102	0.827186393	0.745392538	0.830615203	0.834509126	0.755165549	0.843822629	1.188104605	1.27990041	1.543566718	1.206760378	1.213836478	1.221955109	1.407103629	1.330197577	1.608059054	1.615734848	2.604275849	2.592909565	2.65975194	2.716555943	2.855851604	2.992352708	3.043644664	3.261711445	3.392535596	3.599589506	3.79840878	3.827266797	4.245577925	4.185896081	4.433636989	4.073522454	4.098455598	4.345921298	4.298517842	4.395845616	4.276800467	4.442198977	4.18360556	4.207094359	4.2989449
